Fecha	Título	Link	Perma.cc
37603.0	"No soy responsable por el 2 de octubre"	"http://archivo.eluniversal.com.mx/nacion/91617.html"	"https://perma.cc/9EHU-6M9B"
37605.0	"Crecen las denuncias por la \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/91685.html"	"https://perma.cc/4REP-7MZH"
37612.0	"Demandan resultados a fiscalía especial"	"http://archivo.eluniversal.com.mx/nacion/91934.html"	"https://perma.cc/5U54-QPZ8"
37616.0	"Limitada, fiscalía para guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/92009.html"	"https://perma.cc/X7S5-TYH6"
37617.0	"Inicia la Fiscalía Especial rastreo de desaparecidos "	"http://archivo.eluniversal.com.mx/nacion/92033.html"	"https://perma.cc/S2WY-GGAV"
37618.0	"Crean comisión que investigará desapariciones en Michoacán"	"http://archivo.eluniversal.com.mx/nacion/92051.html"	"https://perma.cc/VQ5K-CY4L"
37633.0	"Evaluarán a fiscalía para \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/92390.html"	"https://perma.cc/X7B9-VMHX"
37636.0	"Planta\" Jonguitud a fiscalía"	"http://archivo.eluniversal.com.mx/nacion/92484.html"	"https://perma.cc/FC9W-3MHD"
37637.0	"Amparo de ONG contra Macedo"	"http://archivo.eluniversal.com.mx/nacion/92512.html"	"https://perma.cc/KS87-TAX4"
37637.0	"Rosario Ibarra"	"La Jornada"	""
37638.0	"Elogia HRW juicio a militares"	"http://archivo.eluniversal.com.mx/nacion/92548.html"	"https://perma.cc/N6CN-NF2E"
37643.0	"Denuncian a LEA por el homicidio de exguerrillero"	"http://archivo.eluniversal.com.mx/nacion/92678.html"	"https://perma.cc/5H82-P5X9"
37644.0	"Nazar Haro fue responsable de torturas, acusan víctimas"	"http://archivo.eluniversal.com.mx/nacion/92723.html"	"https://perma.cc/B93D-JLCC"
37645.0	"El general Gutiérrez Oropeza declarará de nuevo ante Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/92770.html"	"https://perma.cc/9VJ4-MF23"
37653.0	"Tiene Nazar Haro denuncias por homicidio y tortura"	"http://archivo.eluniversal.com.mx/nacion/92994.html"	"https://perma.cc/7W2S-5WNV"
37654.0	"Desconfianza por el citatorio a Miguel Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/93006.html"	"https://perma.cc/NU4G-K6Y6"
37654.0	"Es irreversible el cambio en la PGR: Macedo"	"http://archivo.eluniversal.com.mx/nacion/93018.html"	"https://perma.cc/6V3W-R345"
37657.0	"Nazar Haro es cínico, cobarde y mentiroso"	"http://archivo.eluniversal.com.mx/nacion/93069.html"	"https://perma.cc/QWP6-F5AG"
37657.0	"Critican mentiras de Nazar"	"http://archivo.eluniversal.com.mx/nacion/93071.html"	"https://perma.cc/SND2-M2KE"
37658.0	"Espera hoy la Fiscalía a Nazar"	"http://archivo.eluniversal.com.mx/nacion/93153.html"	"https://perma.cc/EB4F-46G2"
37658.0	"Lo acusan de encubrir a responsables; \"está inseguro"	"http://archivo.eluniversal.com.mx/nacion/93154.html"	"https://perma.cc/U7TQ-WX85"
37659.0	"Aplaza fiscalía interrogatorio de Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/93194.html"	"https://perma.cc/RET9-ERCX"
37659.0	"El expolicía finge demencia, afirma exguerrillero"	"http://archivo.eluniversal.com.mx/nacion/93225.html"	"https://perma.cc/5YPF-LBFF"
37660.0	"Hay nueva denuncia contra Nazar"	"http://archivo.eluniversal.com.mx/nacion/93268.html"	"https://perma.cc/563V-ZXV5"
37668.0	"Consignará la Fiscalía Especial primeros casos por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/93543.html"	"https://perma.cc/2BZW-H85N"
37670.0	"Pero qué necesidad"	"http://archivo.eluniversal.com.mx/editoriales/17438.html"	"https://perma.cc/D85H-BBB2"
37671.0	"Crece comité ciudadano que apoya a la fiscalía especial"	"http://archivo.eluniversal.com.mx/nacion/93641.htm"	"https://perma.cc/6WD4-PW6X"
37673.0	"Abrió fiscalía especial 58 indagaciones "	"http://archivo.eluniversal.com.mx/nacion/93731.html"	"https://perma.cc/4WHX-5DYG"
37674.0	"Retiran a Ministerio Público Militar de Atoyac"	"http://archivo.eluniversal.com.mx/nacion/93790.html"	"https://perma.cc/9HU5-YCFM"
37680.0	"Asigna PGR a fiscalía del pasado 12 MP"	"http://archivo.eluniversal.com.mx/nacion/94004.html"	"https://perma.cc/NA3F-TTQA"
37696.0	"Revisa CIDH impunidad en México"	"http://archivo.eluniversal.com.mx/nacion/94650.html"	"https://perma.cc/5XLE-UND6"
37699.0	"Exigen resultados sobre \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/94769.html"	"https://perma.cc/RN64-LEXW"
37700.0	"Desmienten que se investigue a Reyes Heroles por el 68"	"http://archivo.eluniversal.com.mx/cultura/27117.html"	"https://perma.cc/9948-TG5U"
37700.0	"Debe la justicia militar dejar de investigar desapariciones"	"http://archivo.eluniversal.com.mx/nacion/94807.html"	"https://perma.cc/77WA-2QH2"
37701.0	"Reyes Heroles sigue sin descansar en paz "	"http://archivo.eluniversal.com.mx/cultura/27137.html"	"https://perma.cc/KZ6S-23LM"
37701.0	"Responde Nazar Haro a Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/94820.html"	"https://perma.cc/5KP4-7VF4"
37702.0	"Pesan contra Nazar Haro 3 acusaciones"	"http://archivo.eluniversal.com.mx/nacion/94848.html"	"https://perma.cc/9Y9N-JFXR"
37703.0	"Comparecerá Barreda Moreno por desaparición de Jesús Piedra"	"http://archivo.eluniversal.com.mx/nacion/94856.html"	"https://perma.cc/ZJ7X-EV9D"
37705.0	"Rehúsa De la Barreda Moreno declarar sobre desaparición"	"http://archivo.eluniversal.com.mx/nacion/94899.html"	"https://perma.cc/F64S-CK6Q"
37707.0	"Mantiene De la Barreda hermetismo"	"http://archivo.eluniversal.com.mx/nacion/94950.html"	"https://perma.cc/7EYS-DQVN"
37714.0	"Presentará la SDN a familiares de desaparecidos ante MP civil"	"http://archivo.eluniversal.com.mx/nacion/95172.html"	"https://perma.cc/2HR6-ZJEW"
37715.0	"Deja Luis González la Fiscalía Especial"	"http://archivo.eluniversal.com.mx/nacion/95207.html"	"https://perma.cc/PP4K-5UA6"
37718.0	"Pedirá amparo defensa de De la Barreda"	"http://archivo.eluniversal.com.mx/nacion/95358.html"	"https://perma.cc/R935-L4P7"
37720.0	"Carece PGJM de pruebas contra Acosta y Quirós por homicidio"	"http://archivo.eluniversal.com.mx/nacion/95438.html"	"https://perma.cc/R298-CFCB"
37720.0	"Niega \"festejos\" a grupo exguerrillero"	"http://archivo.eluniversal.com.mx/nacion/95439.html"	"https://perma.cc/5KDB-5MJZ"
37722.0	"Coinciden en hipótesis sobre desaparecidos"	"http://archivo.eluniversal.com.mx/nacion/95502.html"	"https://perma.cc/A3ST-HLV8"
37723.0	"Ya no se podrá castigar a los culpables: Burgoa Orihuela"	"http://archivo.eluniversal.com.mx/nacion/95537.html"	"https://perma.cc/Z2Q3-L7G3"
37723.0	"Fallo contra caso de \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/95515.html"	"https://perma.cc/3EEH-MNYK"
37724.0	"Investigación inútil sobre \"guerra sucia\": Juan Velázquez"	"http://archivo.eluniversal.com.mx/nacion/95602.html"	"https://perma.cc/593X-2FXU"
37724.0	"Se presentará nuevamente De la Barreda ante fiscalía"	"http://archivo.eluniversal.com.mx/nacion/95604.html"	"https://perma.cc/PRQ2-VHD3"
37728.0	"A cuentas por \"guerra sucia\", los generales recluidos"	"http://archivo.eluniversal.com.mx/nacion/95774.html"	"https://perma.cc/B9AM-XF4F"
37730.0	"Comparecerán integrantes del Ejército por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/95818.html"	"https://perma.cc/9YDM-ESUV"
37731.0	"Miente LEA sobre el 68 y el 71: Fiscalía"	"http://archivo.eluniversal.com.mx/primera/14355.html"	"https://perma.cc/56WZ-N4J9"
37731.0	"Documentan mentira de LEA sobre matanzas"	"http://archivo.eluniversal.com.mx/nacion/95833.html"	"https://perma.cc/VJU6-42BC"
37734.0	"Rosario Ibarra duda del proceso contra Nazar"	"http://archivo.eluniversal.com.mx/primera/14374.html"	"https://perma.cc/8PHF-EVSV"
37734.0	"Solicita fiscalía detener a Nazar y De la Barreda"	"http://archivo.eluniversal.com.mx/nacion/95950.html"	"https://perma.cc/J2Y5-KE2W"
37735.0	"Apelan fallo en caso contra Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/95989.html"	"https://perma.cc/J2SQ-4LB5"
37735.0	"Denunciantes prevén acudir ante tribunal internacional"	"http://archivo.eluniversal.com.mx/nacion/95992.html"	"https://perma.cc/A3YF-APNM"
37736.0	"De la Barreda Moreno será consignado en provincia"	"http://archivo.eluniversal.com.mx/nacion/96037.html"	"https://perma.cc/55NK-WKKB"
37737.0	"Exigen aprehender a Nazar y De la Barreda"	"http://archivo.eluniversal.com.mx/nacion/96076.html"	"https://perma.cc/Z83Q-US3W"
37738.0	"Gobierno, sin voluntad para indagar guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/96109.html"	"https://perma.cc/JS5X-RESQ"
37738.0	"Prescritos delitos de \"guerra sucia\"; se derrumba Fiscalía / Intentó hablar Vicente Fox de una Trilateral, y no del TLC"	"http://archivo.eluniversal.com.mx/columnas/30148.html"	"https://perma.cc/4YT3-8EE2"
37739.0	"Denuncian falta de apoyo en Fiscalía Especial"	"http://archivo.eluniversal.com.mx/nacion/96166.html"	"https://perma.cc/E6Q7-ZQZ2"
37740.0	"De la Barreda acude a diligencia; se dice inocente"	"http://archivo.eluniversal.com.mx/nacion/96173.html"	"https://perma.cc/75QR-PPZS"
37741.0	"Remueven a dos MP de Fiscalía del pasado"	"http://archivo.eluniversal.com.mx/nacion/96237.html"	"https://perma.cc/6V84-QD6N"
37741.0	"Faltan testigos a diligencia contra Luis de la Barreda"	"http://archivo.eluniversal.com.mx/nacion/96238.html"	"https://perma.cc/5QXV-24BZ"
37744.0	"Aplazan la consignación de Nazar y De la Barreda"	"http://archivo.eluniversal.com.mx/nacion/96375.html"	"https://perma.cc/6HAB-LZ42"
37745.0	"Instan a Fox a romper su silencio por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/96400.html"	"https://perma.cc/8B7H-PN9W"
37746.0	"Critica Carrillo Prieto a juez de NL"	"http://archivo.eluniversal.com.mx/nacion/96439.html"	"https://perma.cc/C48U-F6EX"
37748.0	"Exigen impedir impunidad de culpables de \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/96498.html"	"https://perma.cc/94E3-TJVZ"
37749.0	"Resultados, pide CNTE a Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/96568.html"	"https://perma.cc/9CNP-QZNN"
37751.0	"Refuerzan integración de expediente contra Nazar"	"http://archivo.eluniversal.com.mx/nacion/96656.html"	"https://perma.cc/79AH-87SC"
37755.0	"Adeuda Fiscalía salario a más de 20 exservidores"	"http://archivo.eluniversal.com.mx/nacion/96804.html"	"https://perma.cc/AUM3-7BX4"
37755.0	"Recibirán a disidentes que acusan a Gordillo"	"http://archivo.eluniversal.com.mx/nacion/96805.html"	"https://perma.cc/TF88-6GKQ"
37756.0	"PGR: no hay elementos contra Gordillo"	"http://archivo.eluniversal.com.mx/nacion/96840.html"	"https://perma.cc/6M5V-NC59"
37758.0	"Analizan ejercer acción penal por Aguas Blancas"	"http://archivo.eluniversal.com.mx/nacion/96903.html"	"https://perma.cc/L3D8-99M5"
37759.0	"Atraso en investigaciones del 68 por falta de MPF"	"http://archivo.eluniversal.com.mx/nacion/96986.html"	"https://perma.cc/2VJY-DZSV"
37760.0	"Puede PGR reabrir caso Aguas Blancas: Corte"	"http://archivo.eluniversal.com.mx/nacion/97030.html"	"https://perma.cc/W5ZP-TAAW"
37764.0	"Descartan retroactividad de ley sobre \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/97174.html"	"https://perma.cc/J9UP-8YBQ"
37768.0	"Aire Nauseabundo "	"http://archivo.eluniversal.com.mx/editoriales/18314.html"	"https://perma.cc/WL6V-HCEH"
37769.0	"Buscan que SCJN atraiga apelación por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/97356.html"	"https://perma.cc/UF6R-PR2J"
37771.0	"Demandan castigar a culpables de Aguas Blancas"	"http://archivo.eluniversal.com.mx/nacion/97438.html"	"https://perma.cc/FES5-ZBWD"
37773.0	"Critican a integrantes de comité ciudadano"	"http://archivo.eluniversal.com.mx/nacion/97510.html"	"https://perma.cc/G855-LQYV"
37773.0	"Rechazan cambio a la ley sobre desapariciones"	"http://archivo.eluniversal.com.mx/nacion/97511.html"	"https://perma.cc/H4WL-52X5"
37775.0	"Revisa Corte petición sobre \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/97589.html"	"https://perma.cc/876R-EH8U"
37779.0	"Crea fiscalía Centro de Documentación de la \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/97786.html"	"https://perma.cc/9WXZ-XQ6Z"
37780.0	"Fue un caos la \"guerra sucia\": Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/97829.html"	"https://perma.cc/F57A-X77P"
37782.0	"Los Halcones iniciaron la matanza en Tlatelolco"	"http://archivo.eluniversal.com.mx/primera/14622.html"	"https://perma.cc/U7XR-NJFN"
37782.0	"Se confirma que fue un \"operativo de Estado"	"http://archivo.eluniversal.com.mx/nacion/97899.html"	"https://perma.cc/8U4U-TXZ7"
37783.0	"Consignarán a Luis Echeverría"	"http://archivo.eluniversal.com.mx/nacion/97944.html"	"https://perma.cc/THL3-Y23R"
37784.0	"Dan a Fiscalía original del caso Jesús Ibarra"	"http://archivo.eluniversal.com.mx/nacion/97990.html"	"https://perma.cc/PRD6-28AR"
37787.0	"Intentará Fiscalía revocar prescripción de secuestro"	"http://archivo.eluniversal.com.mx/nacion/98165.html"	"https://perma.cc/QZ7H-85EG"
37791.0	"Argumentan validez de investigación de la CNHD"	"http://archivo.eluniversal.com.mx/nacion/98339.html"	"https://perma.cc/DFQ2-RXCL"
37792.0	"Responsabilizan a la fiscalía especial de obstruir indagación"	"http://archivo.eluniversal.com.mx/nacion/98418.html"	"https://perma.cc/GW2G-ND4E"
37794.0	"No conocí a Jesús Piedra: Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/98516.html"	"https://perma.cc/M64K-LRNW"
37794.0	"Revelan que la DFS vigiló a \"exhalcones"	"http://archivo.eluniversal.com.mx/nacion/98515.html"	"https://perma.cc/9N9K-GW3H"
37794.0	"Niega Fiscalía obstaculizar pesquisas sobre exguerrillero"	"http://archivo.eluniversal.com.mx/nacion/98517.html"	"https://perma.cc/9W8T-2GAR"
37796.0	"El expediente de Nazar y las inútiles 2 mil fojas"	"http://archivo.eluniversal.com.mx/editoriales/18559.html"	"https://perma.cc/8Q35-3B4L"
37798.0	"Michoacán: indagarán desaparición forzada"	"http://archivo.eluniversal.com.mx/nacion/98718.html"	"https://perma.cc/YZC3-W2TQ"
37800.0	"Sin avance las indagaciones de Aguas Blancas"	"http://archivo.eluniversal.com.mx/nacion/98776.html"	"https://perma.cc/H4W4-2CN3"
37804.0	"Calla Moya Palencia sobre el 10 de junio"	"http://archivo.eluniversal.com.mx/nacion/98966.html"	"https://perma.cc/G39X-D8ZK"
37813.0	"Espera fallo sobre la \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/99370.html"	"https://perma.cc/QX9B-CLP2"
37820.0	"Evalúan ONG Fiscalía sobre \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/99640.html"	"https://perma.cc/H347-HPLU"
37823.0	"Obligarán a general a declarar ante Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/99754.html"	"https://perma.cc/YGR7-PPLF"
37827.0	"Riesgo de fracaso en derechos humanos"	"http://archivo.eluniversal.com.mx/nacion/99878.html"	"https://perma.cc/ZTG5-FUDP"
37828.0	"Revelan dificultades para acceder a archivos"	"http://archivo.eluniversal.com.mx/nacion/99933.html"	"https://perma.cc/A47B-HD52"
37828.0	"Guerra Sucia…hay dilaciones, acepta el fiscal"	"http://archivo.eluniversal.com.mx/primera/14846.html"	"https://perma.cc/S7CG-DDC9"
37828.0	"Retrasan autoridades indagación de fiscalía"	"http://archivo.eluniversal.com.mx/nacion/99928.html"	"https://perma.cc/77HW-PTWE"
37831.0	"El cimiento de su esperanza"	"http://archivo.eluniversal.com.mx/editoriales/18897.html"	"https://perma.cc/FF5A-HHAA"
37835.0	"No contestó Díaz Escobar a la Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/100237.html"	"https://perma.cc/H2MS-YZZM"
37839.0	"Agotadas, indagatorias de masacres de 68 y 71"	"http://archivo.eluniversal.com.mx/notas/162437.html"	"https://perma.cc/VYF7-8KC7"
37845.0	"Envidia de la buena"	"http://archivo.eluniversal.com.mx/editoriales/19032.html"	"https://perma.cc/7B2L-JXAS"
37845.0	"Inquieta a fiscalía que prescriban los delitos por desapariciones: AI"	"http://archivo.eluniversal.com.mx/nacion/100646.html"	"https://perma.cc/E9PP-JL3S"
37846.0	"Exigen aplicar ley en casos de \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/100671.html"	"https://perma.cc/43D3-HRPJ"
37848.0	"Miyazawa declara sobre \"Halcones"	"http://archivo.eluniversal.com.mx/nacion/100763.html"	"https://perma.cc/K9TN-CPCF"
37864.0	"Intentan carpetazo en \"guerra sucia\", asegura la Afadem"	"http://archivo.eluniversal.com.mx/nacion/101412.html"	"https://perma.cc/F2VC-HDUX"
37864.0	"Exigen más resultados a fiscalía especial"	"http://archivo.eluniversal.com.mx/nacion/101413.html"	"https://perma.cc/3QGF-475E"
37864.0	"Descubren pruebas de tortura policiaca"	"http://archivo.eluniversal.com.mx/primera/15042.html"	"https://perma.cc/XQL9-RGKS"
37866.0	"¡Ah, qué fiscalía tan especial!"	"http://archivo.eluniversal.com.mx/editoriales/19245.html"	"https://perma.cc/QW4Y-8XUE"
37883.0	"Convocan a la sociedad a dar informes sobre \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/102178.html"	"https://perma.cc/CJ3P-XRH7"
37886.0	"Denuncian más casos de desaparecidos en Guerrero"	"http://archivo.eluniversal.com.mx/estados/50813.html"	"https://perma.cc/S2A7-SCAW"
37892.0	"Abren una nueva línea de investigación para el 68"	"http://archivo.eluniversal.com.mx/nacion/102525.html"	"https://perma.cc/YKH5-6ZFH"
37892.0	"Existieron \"Halcones\" desde 1968, revela fiscal"	"http://archivo.eluniversal.com.mx/primera/15187.html"	"https://perma.cc/X6H7-PK7U"
37894.0	"Entre el dolor y la ira"	"http://archivo.eluniversal.com.mx/editoriales/19529.html"	"https://perma.cc/9AW8-CYQ4"
37896.0	"68: 35 años después "	"http://archivo.eluniversal.com.mx/columnas/33931.html"	"https://perma.cc/4WVF-PN3P"
37896.0	"Aún recuerdan masacre en Tlatelolco"	"http://archivo.eluniversal.com.mx/nacion/102693.html"	"https://perma.cc/WJT8-RCCE"
37896.0	"Insisten en Comisión de la Verdad"	"http://archivo.eluniversal.com.mx/nacion/102692.html"	"https://perma.cc/44BE-UWVT"
37896.0	"Que se castigue a los cuplables: Creel"	"http://archivo.eluniversal.com.mx/nacion/102691.html"	"https://perma.cc/V9U9-CVHU"
37896.0	"Posible, procesar a los responsables del 68: fiscal"	"http://archivo.eluniversal.com.mx/nacion/102689.html"	"https://perma.cc/6VE8-VE6A"
37897.0	"Reitera Fox compromiso con verdad histórica"	"http://archivo.eluniversal.com.mx/nacion/102736.html"	"https://perma.cc/P5F9-FN2D"
37897.0	"Plantea López Obrador desaparición de fiscalía"	"http://archivo.eluniversal.com.mx/nacion/102737.html"	"https://perma.cc/L82Y-SJJ2"
37898.0	"En noviembre, fallo de la Corte sobre desaparición"	"http://archivo.eluniversal.com.mx/nacion/102778.html"	"https://perma.cc/H3GJ-RSBD"
37902.0	"Invertir para la democracia"	"http://archivo.eluniversal.com.mx/editoriales/19608.html"	"https://perma.cc/PSP8-XHX2"
37903.0	"Basa fiscalía pesquisas en reportes de la PGR"	"http://archivo.eluniversal.com.mx/nacion/102959.html"	"https://perma.cc/3K46-FLCL"
37904.0	"Celebran que la Corte atraiga el caso Piedra"	"http://archivo.eluniversal.com.mx/nacion/10302.html"	"https://perma.cc/WP9K-QKWC"
37905.0	"Comparecerá general ante fiscalía especial"	"http://archivo.eluniversal.com.mx/nacion/103062.html"	"https://perma.cc/YN53-CFEU"
37905.0	"Piden apoyo a la CIDH para resolver desapariciones"	"http://archivo.eluniversal.com.mx/nacion/103063.html"	"https://perma.cc/JBW7-Y555"
37911.0	"Comparecen generales por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/103303.html"	"https://perma.cc/UQZ5-F2UD"
37912.0	"Comparece general ante la Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/103337.html"	"https://perma.cc/25UA-Z9RK"
37917.0	"No comparece otro general por mala salud"	"http://archivo.eluniversal.com.mx/nacion/103552.html"	"https://perma.cc/DX79-UZBQ"
37922.0	"Yo soy el niño…"	"http://archivo.eluniversal.com.mx/editoriales/19785.html"	"https://perma.cc/T65Y-MMDD"
37921.0	"Critican lentitud de fiscalía"	"http://archivo.eluniversal.com.mx/nacion/103771.html"	"https://perma.cc/6Y39-H9FC"
37926.0	"Presentará Carrillo 10 consignaciones"	"http://archivo.eluniversal.com.mx/nacion/104039.html"	"https://perma.cc/G5NB-2KSF"
37931.0	"Guerra sucia: \"Revive\" la Corte los delitos"	"http://archivo.eluniversal.com.mx/nacion/104215.html"	"https://perma.cc/L4GE-YFTR"
37931.0	"Vergonzante, que avalen algo obvio, señala Ibarra"	"http://archivo.eluniversal.com.mx/nacion/104240.html"	"https://perma.cc/42LH-QR5G"
37932.0	"Habrá consignaciones, anuncia el fiscal especial"	"http://archivo.eluniversal.com.mx/primera/15404.html"	"https://perma.cc/YQ5W-5QJ8"
37932.0	"Buscará la fiscalía tumbas clandestinas"	"http://archivo.eluniversal.com.mx/nacion/104253.html"	"https://perma.cc/N79V-KHVA"
37934.0	"Lavar la \"guerra sucia"	"http://archivo.eluniversal.com.mx/editoriales/19895.html"	"https://perma.cc/4UP7-9KCS"
37934.0	"Hay pruebas contra ex jefes policiacos en guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/104374.html"	"https://perma.cc/FJ5A-V98P"
37936.0	"(OPINION, Jesus Vergara)"	""	""
37937.0	"Alistan consignación por caso de hermanos Tecla"	"http://archivo.eluniversal.com.mx/notas/183275.html"	"https://perma.cc/R4U7-LB7T"
37939.0	"¿Hasta dónde la justicia?"	"http://archivo.eluniversal.com.mx/editoriales/19939.html"	"https://perma.cc/RX3D-RQM9"
37941.0	"Verificará fiscalía salud de Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/104705.html"	"https://perma.cc/SD46-C4Z5"
37947.0	"Anuncia la fiscalía especial más detenciones por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/104992.html"	"https://perma.cc/5EHK-FYPG"
37953.0	"Ejecutan a testigo de \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/105318.html"	"https://perma.cc/788D-Z2M5"
37952.0	"Documentó DFS barbarie de militares en Guerrero"	"http://archivo.eluniversal.com.mx/nacion/105279.html"	"https://perma.cc/4PVS-YJZM"
37954.0	"Atraería PGR asesinato de testigo"	"http://archivo.eluniversal.com.mx/nacion/105398.html"	"https://perma.cc/H9FX-VC2H"
37955.0	"Exige Fiscalía aclarar muerte de testigo clave"	"http://archivo.eluniversal.com.mx/nacion/105433.html"	"https://perma.cc/U9NE-Q4AU"
37957.0	"Ya no…"	"http://archivo.eluniversal.com.mx/editoriales/20113.html"	"https://perma.cc/M2NF-TQVZ"
37961.0	"EPR, posible autor de muerte de testigo"	"http://archivo.eluniversal.com.mx/nacion/105662.html"	"https://perma.cc/4AME-68XH"
37964.0	"Muy valioso\", el reporte de la DFS"	"http://archivo.eluniversal.com.mx/nacion/105737.html"	"https://perma.cc/LS4Z-AH56"
37965.0	"Acusan de dilación a Carrillo Prieto"	"http://archivo.eluniversal.com.mx/nacion/105803.html"	"https://perma.cc/834J-EM3U"
37965.0	"Las divisiones nos vuelven enemigos de los derechos"	"http://archivo.eluniversal.com.mx/nacion/105801.html"	"https://perma.cc/M4WE-GDVP"
37966.0	"Califica defensa de irregulares las acusaciones"	"http://archivo.eluniversal.com.mx/nacion/105816.html"	"https://perma.cc/7D26-RX2X"
37967.0	"Plantea CNDH indemnizar a familiares "	"http://archivo.eluniversal.com.mx/nacion/105857.html"	"https://perma.cc/7M3N-3C2W"
37971.0	"¡Cuánta bondad!"	"http://archivo.eluniversal.com.mx/editoriales/20251.html"	"https://perma.cc/4XWW-6VGU"
37981.0	"Estrategia del Ejército contra Lucio Cabañas"	"http://archivo.eluniversal.com.mx/nacion/106361.html"	"https://perma.cc/2YFA-PXWC"
37981.0	"Nazar y De la Barreda, en la mira de Interpol"	"http://archivo.eluniversal.com.mx/nacion/106360.html"	"https://perma.cc/7HKX-DXCK"
37992.0	"Piden aclarar muerte de implicado en \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/106662.html"	"https://perma.cc/GNR7-54Y2"
37994.0	"Caen implicados en muerte de testigo en Guerrero"	"http://archivo.eluniversal.com.mx/notas/195181.html"	"https://perma.cc/5PVV-B5XU"
37996.0	"Insiste Interpol en búsqueda de implicado en \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/106819.html"	"https://perma.cc/QZ9L-EJW8"
38001.0	"Desiste Interpol de buscar a torturador"	"http://archivo.eluniversal.com.mx/nacion/106923.html"	"https://perma.cc/28EL-LJP9"
38004.0	"Exigen castigar a responsables de \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/107014.html"	"https://perma.cc/K4KG-LLYG"
38006.0	"¡Pobre humanidad!"	"http://archivo.eluniversal.com.mx/editoriales/20594.html"	"https://perma.cc/4Y7S-FTNK"
38007.0	"¿Ley de punto final?"	"http://archivo.eluniversal.com.mx/editoriales/20607.html"	"https://perma.cc/X8N9-5VFK"
38031.0	"Exigen apoyar a la fiscalía del pasado"	"http://archivo.eluniversal.com.mx/nacion/107739.html"	"https://perma.cc/ZQX2-QSRL"
38036.0	"Presentaron 150 denuncias en contra del ex presidente"	"http://archivo.eluniversal.com.mx/nacion/107938.html"	"https://perma.cc/42PH-8GEW"
38037.0	"Fincará fiscalía nuevos cargos contra Nazar"	"http://archivo.eluniversal.com.mx/nacion/107969.html"	"https://perma.cc/J73U-NA3J"
38038.0	"Se hará justicia, confía el Presidente "	"http://archivo.eluniversal.com.mx/nacion/108008.html"	"https://perma.cc/NDB2-T64E"
38038.0	"Yo capturé al hijo de Ibarra, admite Juventino Romero"	"http://archivo.eluniversal.com.mx/nacion/108004.html"	"https://perma.cc/6TTN-TF5T"
38039.0	"Nazar Haro, ardid para cerrar la \"guerra sucia"	"http://archivo.eluniversal.com.mx/columnas/36754.html"	"https://perma.cc/ZH3P-XGAV"
38041.0	"Busca Nazar desacreditar pruebas"	"http://archivo.eluniversal.com.mx/notas/205995.html"	"https://perma.cc/GYT8-AJEA"
38041.0	"Pidió juez la captura de Piedra"	"http://archivo.eluniversal.com.mx/nacion/108100.html"	"https://perma.cc/5UZZ-DRNG"
38041.0	"Ultiman indagatoria vs. Gutiérrez Oropeza"	"http://archivo.eluniversal.com.mx/nacion/108116.html"	"https://perma.cc/CZJ5-3BFJ"
38042.0	"¡Nunca más!"	"http://archivo.eluniversal.com.mx/editoriales/20920.html"	"https://perma.cc/U7VC-FDQW"
38042.0	"Vega deslinda a Ejército de la Brigada Blanca"	"http://archivo.eluniversal.com.mx/primera/15982.html"	"https://perma.cc/262K-CV3P"
